filename,label,original_filename,source_path
feeding birds_ZbZTueQtC74.mp4,feeding birds,ZbZTueQtC74.mp4,E:\kinetics400_5per\train\feeding birds\ZbZTueQtC74.mp4
playing tennis_Rb_zjtWTt0Q.mp4,playing tennis,Rb_zjtWTt0Q.mp4,E:\kinetics400_5per\train\playing tennis\Rb_zjtWTt0Q.mp4
parasailing_GO4t7GgBV38.mp4,parasailing,GO4t7GgBV38.mp4,E:\kinetics400_5per\train\parasailing\GO4t7GgBV38.mp4
cleaning gutters_jFPnXwICOcc.mp4,cleaning gutters,jFPnXwICOcc.mp4,E:\kinetics400_5per\train\cleaning gutters\jFPnXwICOcc.mp4
finger snapping_Myl0HnZPtJo.mp4,finger snapping,Myl0HnZPtJo.mp4,E:\kinetics400_5per\train\finger snapping\Myl0HnZPtJo.mp4
tying knot (not on a tie)_fVQyJHDESso.mp4,tying knot (not on a tie),fVQyJHDESso.mp4,E:\kinetics400_5per\train\tying knot (not on a tie)\fVQyJHDESso.mp4
filling eyebrows_UiQGXvJuCAE.mp4,filling eyebrows,UiQGXvJuCAE.mp4,E:\kinetics400_5per\train\filling eyebrows\UiQGXvJuCAE.mp4
shoveling snow_bM2c35ka_ZE.mp4,shoveling snow,bM2c35ka_ZE.mp4,E:\kinetics400_5per\train\shoveling snow\bM2c35ka_ZE.mp4
playing xylophone_YisyHmcfthg.mp4,playing xylophone,YisyHmcfthg.mp4,E:\kinetics400_5per\train\playing xylophone\YisyHmcfthg.mp4
passing American football (not in game)_VtDXJBb9Z7U.mp4,passing American football (not in game),VtDXJBb9Z7U.mp4,E:\kinetics400_5per\train\passing American football (not in game)\VtDXJBb9Z7U.mp4
clay pottery making_Y3RVcdD0AMI.mp4,clay pottery making,Y3RVcdD0AMI.mp4,E:\kinetics400_5per\train\clay pottery making\Y3RVcdD0AMI.mp4
skateboarding_BJNzD_T8ZAA.mp4,skateboarding,BJNzD_T8ZAA.mp4,E:\kinetics400_5per\train\skateboarding\BJNzD_T8ZAA.mp4
country line dancing_lN8iC8cLE-0.mp4,country line dancing,lN8iC8cLE-0.mp4,E:\kinetics400_5per\train\country line dancing\lN8iC8cLE-0.mp4
changing oil_kLvw_MLJ2Gg.mp4,changing oil,kLvw_MLJ2Gg.mp4,E:\kinetics400_5per\train\changing oil\kLvw_MLJ2Gg.mp4
testifying_Q7nDNw_VxAg.mp4,testifying,Q7nDNw_VxAg.mp4,E:\kinetics400_5per\train\testifying\Q7nDNw_VxAg.mp4
headbanging_oYMFoX4pR-o.mp4,headbanging,oYMFoX4pR-o.mp4,E:\kinetics400_5per\train\headbanging\oYMFoX4pR-o.mp4
garbage collecting_p9BXh2Bv2t8.mp4,garbage collecting,p9BXh2Bv2t8.mp4,E:\kinetics400_5per\train\garbage collecting\p9BXh2Bv2t8.mp4
bowling_Kt_wBJCRDDE.mp4,bowling,Kt_wBJCRDDE.mp4,E:\kinetics400_5per\train\bowling\Kt_wBJCRDDE.mp4
crossing river_RjgUTxXkypo.mp4,crossing river,RjgUTxXkypo.mp4,E:\kinetics400_5per\train\crossing river\RjgUTxXkypo.mp4
setting table_TB1zmZbwfVg.mp4,setting table,TB1zmZbwfVg.mp4,E:\kinetics400_5per\train\setting table\TB1zmZbwfVg.mp4
playing bass guitar_ZKMmaukuvoY.mp4,playing bass guitar,ZKMmaukuvoY.mp4,E:\kinetics400_5per\train\playing bass guitar\ZKMmaukuvoY.mp4
deadlifting_ox622UIZuO4.mp4,deadlifting,ox622UIZuO4.mp4,E:\kinetics400_5per\train\deadlifting\ox622UIZuO4.mp4
crossing river_FZFcUjNghg4.mp4,crossing river,FZFcUjNghg4.mp4,E:\kinetics400_5per\train\crossing river\FZFcUjNghg4.mp4
playing chess_SCa4nbSBlaM.mp4,playing chess,SCa4nbSBlaM.mp4,E:\kinetics400_5per\train\playing chess\SCa4nbSBlaM.mp4
eating burger_nujYhdKBf4U.mp4,eating burger,nujYhdKBf4U.mp4,E:\kinetics400_5per\train\eating burger\nujYhdKBf4U.mp4
passing American football (in game)_hyd0Q38n0Yc.mp4,passing American football (in game),hyd0Q38n0Yc.mp4,E:\kinetics400_5per\train\passing American football (in game)\hyd0Q38n0Yc.mp4
playing saxophone_GgxPZD_022U.mp4,playing saxophone,GgxPZD_022U.mp4,E:\kinetics400_5per\train\playing saxophone\GgxPZD_022U.mp4
playing cards_umsy2cgnrXY.mp4,playing cards,umsy2cgnrXY.mp4,E:\kinetics400_5per\train\playing cards\umsy2cgnrXY.mp4
brush painting__AuUM-bzMe0.mp4,brush painting,_AuUM-bzMe0.mp4,E:\kinetics400_5per\train\brush painting\_AuUM-bzMe0.mp4
brushing hair_TGqVPAArgmI.mp4,brushing hair,TGqVPAArgmI.mp4,E:\kinetics400_5per\train\brushing hair\TGqVPAArgmI.mp4
hoverboarding_tGRpphyoYYw.mp4,hoverboarding,tGRpphyoYYw.mp4,E:\kinetics400_5per\train\hoverboarding\tGRpphyoYYw.mp4
folding napkins_DmDj0C_mLqM.mp4,folding napkins,DmDj0C_mLqM.mp4,E:\kinetics400_5per\train\folding napkins\DmDj0C_mLqM.mp4
opening present_mRb3CmgbjBo.mp4,opening present,mRb3CmgbjBo.mp4,E:\kinetics400_5per\train\opening present\mRb3CmgbjBo.mp4
feeding birds_--PyMoD3_eg.mp4,feeding birds,--PyMoD3_eg.mp4,E:\kinetics400_5per\train\feeding birds\--PyMoD3_eg.mp4
changing oil_U9BL3MHzb-g.mp4,changing oil,U9BL3MHzb-g.mp4,E:\kinetics400_5per\train\changing oil\U9BL3MHzb-g.mp4
playing ice hockey_bYmk7ndPhsw.mp4,playing ice hockey,bYmk7ndPhsw.mp4,E:\kinetics400_5per\train\playing ice hockey\bYmk7ndPhsw.mp4
blowing glass_gs4M2vBtUns.mp4,blowing glass,gs4M2vBtUns.mp4,E:\kinetics400_5per\train\blowing glass\gs4M2vBtUns.mp4
contact juggling_OGgsQsMWfmU.mp4,contact juggling,OGgsQsMWfmU.mp4,E:\kinetics400_5per\train\contact juggling\OGgsQsMWfmU.mp4
counting money_06FgcE0nW9s.mp4,counting money,06FgcE0nW9s.mp4,E:\kinetics400_5per\train\counting money\06FgcE0nW9s.mp4
dancing ballet_EaobS0zIleE.mp4,dancing ballet,EaobS0zIleE.mp4,E:\kinetics400_5per\train\dancing ballet\EaobS0zIleE.mp4
cheerleading_fN6nTARTIRI.mp4,cheerleading,fN6nTARTIRI.mp4,E:\kinetics400_5per\train\cheerleading\fN6nTARTIRI.mp4
riding elephant_tpiIkEbj6Vw.mp4,riding elephant,tpiIkEbj6Vw.mp4,E:\kinetics400_5per\train\riding elephant\tpiIkEbj6Vw.mp4
paragliding_t4sZbz9i8yM.mp4,paragliding,t4sZbz9i8yM.mp4,E:\kinetics400_5per\train\paragliding\t4sZbz9i8yM.mp4
sailing_gYpWtH1vWw8.mp4,sailing,gYpWtH1vWw8.mp4,E:\kinetics400_5per\train\sailing\gYpWtH1vWw8.mp4
playing cello_fPcIR0uoe2c.mp4,playing cello,fPcIR0uoe2c.mp4,E:\kinetics400_5per\train\playing cello\fPcIR0uoe2c.mp4
cheerleading_9BFIYhBGszc.mp4,cheerleading,9BFIYhBGszc.mp4,E:\kinetics400_5per\train\cheerleading\9BFIYhBGszc.mp4
stretching leg_0SQd7l_YEnc.mp4,stretching leg,0SQd7l_YEnc.mp4,E:\kinetics400_5per\train\stretching leg\0SQd7l_YEnc.mp4
massaging legs_1j3zmFZYPX8.mp4,massaging legs,1j3zmFZYPX8.mp4,E:\kinetics400_5per\train\massaging legs\1j3zmFZYPX8.mp4
swimming backstroke_M0g4Fv8HTgE.mp4,swimming backstroke,M0g4Fv8HTgE.mp4,E:\kinetics400_5per\train\swimming backstroke\M0g4Fv8HTgE.mp4
playing piano_bPdaqJoE22I.mp4,playing piano,bPdaqJoE22I.mp4,E:\kinetics400_5per\train\playing piano\bPdaqJoE22I.mp4
playing guitar_CMmDT_qLoYM.mp4,playing guitar,CMmDT_qLoYM.mp4,E:\kinetics400_5per\train\playing guitar\CMmDT_qLoYM.mp4
blasting sand_IZmyKm36-pE.mp4,blasting sand,IZmyKm36-pE.mp4,E:\kinetics400_5per\train\blasting sand\IZmyKm36-pE.mp4
setting table_mpNFK-TA2zM.mp4,setting table,mpNFK-TA2zM.mp4,E:\kinetics400_5per\train\setting table\mpNFK-TA2zM.mp4
drinking_8J2H9fRRUs8.mp4,drinking,8J2H9fRRUs8.mp4,E:\kinetics400_5per\train\drinking\8J2H9fRRUs8.mp4
kissing_eVRFTXBjbiE.mp4,kissing,eVRFTXBjbiE.mp4,E:\kinetics400_5per\train\kissing\eVRFTXBjbiE.mp4
tying knot (not on a tie)_ZzkdxHcsLaI.mp4,tying knot (not on a tie),ZzkdxHcsLaI.mp4,E:\kinetics400_5per\train\tying knot (not on a tie)\ZzkdxHcsLaI.mp4
tasting beer_waueQpRJIyU.mp4,tasting beer,waueQpRJIyU.mp4,E:\kinetics400_5per\train\tasting beer\waueQpRJIyU.mp4
air drumming_LhjIt9L6Dx4.mp4,air drumming,LhjIt9L6Dx4.mp4,E:\kinetics400_5per\train\air drumming\LhjIt9L6Dx4.mp4
playing monopoly_yVgOP3oEUa4.mp4,playing monopoly,yVgOP3oEUa4.mp4,E:\kinetics400_5per\train\playing monopoly\yVgOP3oEUa4.mp4
playing guitar_doo3dz3qCfs.mp4,playing guitar,doo3dz3qCfs.mp4,E:\kinetics400_5per\train\playing guitar\doo3dz3qCfs.mp4
playing guitar_gMmRHvme4kE.mp4,playing guitar,gMmRHvme4kE.mp4,E:\kinetics400_5per\train\playing guitar\gMmRHvme4kE.mp4
tying tie_hHDm0q22NOA.mp4,tying tie,hHDm0q22NOA.mp4,E:\kinetics400_5per\train\tying tie\hHDm0q22NOA.mp4
playing trombone_BBda_xaBa70.mp4,playing trombone,BBda_xaBa70.mp4,E:\kinetics400_5per\train\playing trombone\BBda_xaBa70.mp4
surfing crowd_sv0X4HzDj-0.mp4,surfing crowd,sv0X4HzDj-0.mp4,E:\kinetics400_5per\train\surfing crowd\sv0X4HzDj-0.mp4
slacklining_5nQ72tk45qs.mp4,slacklining,5nQ72tk45qs.mp4,E:\kinetics400_5per\train\slacklining\5nQ72tk45qs.mp4
petting cat_g382HjMQK38.mp4,petting cat,g382HjMQK38.mp4,E:\kinetics400_5per\train\petting cat\g382HjMQK38.mp4
playing cymbals_Q29diOhRGEQ.mp4,playing cymbals,Q29diOhRGEQ.mp4,E:\kinetics400_5per\train\playing cymbals\Q29diOhRGEQ.mp4
arm wrestling_MIoMro8YqBU.mp4,arm wrestling,MIoMro8YqBU.mp4,E:\kinetics400_5per\train\arm wrestling\MIoMro8YqBU.mp4
carving pumpkin_fgdvvLLJ4qo.mp4,carving pumpkin,fgdvvLLJ4qo.mp4,E:\kinetics400_5per\train\carving pumpkin\fgdvvLLJ4qo.mp4
ice climbing__mON4dx4W8A.mp4,ice climbing,_mON4dx4W8A.mp4,E:\kinetics400_5per\train\ice climbing\_mON4dx4W8A.mp4
braiding hair_MGRaCZVuaiE.mp4,braiding hair,MGRaCZVuaiE.mp4,E:\kinetics400_5per\train\braiding hair\MGRaCZVuaiE.mp4
dying hair_7fuzfzxU9aQ.mp4,dying hair,7fuzfzxU9aQ.mp4,E:\kinetics400_5per\train\dying hair\7fuzfzxU9aQ.mp4
hitting baseball_HApgL_PjTsw.mp4,hitting baseball,HApgL_PjTsw.mp4,E:\kinetics400_5per\train\hitting baseball\HApgL_PjTsw.mp4
playing harmonica_1HfCdmtv-88.mp4,playing harmonica,1HfCdmtv-88.mp4,E:\kinetics400_5per\train\playing harmonica\1HfCdmtv-88.mp4
hula hooping_opWue7I7gZg.mp4,hula hooping,opWue7I7gZg.mp4,E:\kinetics400_5per\train\hula hooping\opWue7I7gZg.mp4
golf driving_Z08f6msPR8s.mp4,golf driving,Z08f6msPR8s.mp4,E:\kinetics400_5per\train\golf driving\Z08f6msPR8s.mp4
shaving head_X4sw-m0peKI.mp4,shaving head,X4sw-m0peKI.mp4,E:\kinetics400_5per\train\shaving head\X4sw-m0peKI.mp4
golf putting_KjBVs9dEitk.mp4,golf putting,KjBVs9dEitk.mp4,E:\kinetics400_5per\train\golf putting\KjBVs9dEitk.mp4
juggling soccer ball_lVwRQKU4W8I.mp4,juggling soccer ball,lVwRQKU4W8I.mp4,E:\kinetics400_5per\train\juggling soccer ball\lVwRQKU4W8I.mp4
carving pumpkin_7LXUFzIm4sc.mp4,carving pumpkin,7LXUFzIm4sc.mp4,E:\kinetics400_5per\train\carving pumpkin\7LXUFzIm4sc.mp4
holding snake_OLwbY9NL49Q.mp4,holding snake,OLwbY9NL49Q.mp4,E:\kinetics400_5per\train\holding snake\OLwbY9NL49Q.mp4
pole vault_DjQgmyoARvM.mp4,pole vault,DjQgmyoARvM.mp4,E:\kinetics400_5per\train\pole vault\DjQgmyoARvM.mp4
playing paintball_NIWUXu5dCzk.mp4,playing paintball,NIWUXu5dCzk.mp4,E:\kinetics400_5per\train\playing paintball\NIWUXu5dCzk.mp4
playing drums_iSq7nKD06oE.mp4,playing drums,iSq7nKD06oE.mp4,E:\kinetics400_5per\train\playing drums\iSq7nKD06oE.mp4
punching bag_8kpHbh-nXmQ.mp4,punching bag,8kpHbh-nXmQ.mp4,E:\kinetics400_5per\train\punching bag\8kpHbh-nXmQ.mp4
feeding goats_LIwMgqKuHwE.mp4,feeding goats,LIwMgqKuHwE.mp4,E:\kinetics400_5per\train\feeding goats\LIwMgqKuHwE.mp4
slapping_zDo1CZLbJLk.mp4,slapping,zDo1CZLbJLk.mp4,E:\kinetics400_5per\train\slapping\zDo1CZLbJLk.mp4
biking through snow_2ntnetxjdj8.mp4,biking through snow,2ntnetxjdj8.mp4,E:\kinetics400_5per\train\biking through snow\2ntnetxjdj8.mp4
tasting beer_z0zFKb-fveE.mp4,tasting beer,z0zFKb-fveE.mp4,E:\kinetics400_5per\train\tasting beer\z0zFKb-fveE.mp4
playing ukulele__EPn8cZMALc.mp4,playing ukulele,_EPn8cZMALc.mp4,E:\kinetics400_5per\train\playing ukulele\_EPn8cZMALc.mp4
dining_vqcDWHTbTO0.mp4,dining,vqcDWHTbTO0.mp4,E:\kinetics400_5per\train\dining\vqcDWHTbTO0.mp4
playing cricket_RA4e5OlTFig.mp4,playing cricket,RA4e5OlTFig.mp4,E:\kinetics400_5per\train\playing cricket\RA4e5OlTFig.mp4
surfing water_pQ3NxVGwhpE.mp4,surfing water,pQ3NxVGwhpE.mp4,E:\kinetics400_5per\train\surfing water\pQ3NxVGwhpE.mp4
playing volleyball_1H56HZxXiOw.mp4,playing volleyball,1H56HZxXiOw.mp4,E:\kinetics400_5per\train\playing volleyball\1H56HZxXiOw.mp4
snatch weight lifting_xvM5ap5-nRk.mp4,snatch weight lifting,xvM5ap5-nRk.mp4,E:\kinetics400_5per\train\snatch weight lifting\xvM5ap5-nRk.mp4
washing hair_3v14QopvKto.mp4,washing hair,3v14QopvKto.mp4,E:\kinetics400_5per\train\washing hair\3v14QopvKto.mp4
crying_aAzdaoMq4K4.mp4,crying,aAzdaoMq4K4.mp4,E:\kinetics400_5per\train\crying\aAzdaoMq4K4.mp4
catching or throwing baseball_PWzXLzknWW8.mp4,catching or throwing baseball,PWzXLzknWW8.mp4,E:\kinetics400_5per\train\catching or throwing baseball\PWzXLzknWW8.mp4
tasting beer_OrywENzFozk.mp4,tasting beer,OrywENzFozk.mp4,E:\kinetics400_5per\train\tasting beer\OrywENzFozk.mp4
playing trombone_v2moPU89V0c.mp4,playing trombone,v2moPU89V0c.mp4,E:\kinetics400_5per\train\playing trombone\v2moPU89V0c.mp4
cleaning floor_saIC1CX7QBU.mp4,cleaning floor,saIC1CX7QBU.mp4,E:\kinetics400_5per\train\cleaning floor\saIC1CX7QBU.mp4
skiing slalom__RowPnwaq7I.mp4,skiing slalom,_RowPnwaq7I.mp4,E:\kinetics400_5per\train\skiing slalom\_RowPnwaq7I.mp4
snowboarding_9V9He88-24E.mp4,snowboarding,9V9He88-24E.mp4,E:\kinetics400_5per\train\snowboarding\9V9He88-24E.mp4
juggling soccer ball_JoHKbd5YG80.mp4,juggling soccer ball,JoHKbd5YG80.mp4,E:\kinetics400_5per\train\juggling soccer ball\JoHKbd5YG80.mp4
playing guitar_gi8BQrk2FnA.mp4,playing guitar,gi8BQrk2FnA.mp4,E:\kinetics400_5per\train\playing guitar\gi8BQrk2FnA.mp4
waxing back_n40WkY6scLI.mp4,waxing back,n40WkY6scLI.mp4,E:\kinetics400_5per\train\waxing back\n40WkY6scLI.mp4
whistling_V3elL9vEcNs.mp4,whistling,V3elL9vEcNs.mp4,E:\kinetics400_5per\train\whistling\V3elL9vEcNs.mp4
belly dancing_dU7W4hlzNnI.mp4,belly dancing,dU7W4hlzNnI.mp4,E:\kinetics400_5per\train\belly dancing\dU7W4hlzNnI.mp4
swimming backstroke_GMq0GBGDA7w.mp4,swimming backstroke,GMq0GBGDA7w.mp4,E:\kinetics400_5per\train\swimming backstroke\GMq0GBGDA7w.mp4
snowmobiling_sT3Ti5VL_k4.mp4,snowmobiling,sT3Ti5VL_k4.mp4,E:\kinetics400_5per\train\snowmobiling\sT3Ti5VL_k4.mp4
sweeping floor_EtPm80RFK4E.mp4,sweeping floor,EtPm80RFK4E.mp4,E:\kinetics400_5per\train\sweeping floor\EtPm80RFK4E.mp4
climbing ladder_JgYX9ERLtRk.mp4,climbing ladder,JgYX9ERLtRk.mp4,E:\kinetics400_5per\train\climbing ladder\JgYX9ERLtRk.mp4
shot put_NZoszxu10L4.mp4,shot put,NZoszxu10L4.mp4,E:\kinetics400_5per\train\shot put\NZoszxu10L4.mp4
shaking hands_g2CA-OD-wMU.mp4,shaking hands,g2CA-OD-wMU.mp4,E:\kinetics400_5per\train\shaking hands\g2CA-OD-wMU.mp4
tango dancing__3VKnyHF-cM.mp4,tango dancing,_3VKnyHF-cM.mp4,E:\kinetics400_5per\train\tango dancing\_3VKnyHF-cM.mp4
bouncing on trampoline_BxiUswJL9As.mp4,bouncing on trampoline,BxiUswJL9As.mp4,E:\kinetics400_5per\train\bouncing on trampoline\BxiUswJL9As.mp4
dancing macarena_1XanTenxBNM.mp4,dancing macarena,1XanTenxBNM.mp4,E:\kinetics400_5per\train\dancing macarena\1XanTenxBNM.mp4
headbanging_EJKOrmsZc4o.mp4,headbanging,EJKOrmsZc4o.mp4,E:\kinetics400_5per\train\headbanging\EJKOrmsZc4o.mp4
massaging back_i7QnPjDfilY.mp4,massaging back,i7QnPjDfilY.mp4,E:\kinetics400_5per\train\massaging back\i7QnPjDfilY.mp4
tai chi_9cbVog9nzd0.mp4,tai chi,9cbVog9nzd0.mp4,E:\kinetics400_5per\train\tai chi\9cbVog9nzd0.mp4
krumping_wLa6jrTq4zc.mp4,krumping,wLa6jrTq4zc.mp4,E:\kinetics400_5per\train\krumping\wLa6jrTq4zc.mp4
riding mule_5moMFSKONJw.mp4,riding mule,5moMFSKONJw.mp4,E:\kinetics400_5per\train\riding mule\5moMFSKONJw.mp4
arranging flowers_QzsA_1rZQ88.mp4,arranging flowers,QzsA_1rZQ88.mp4,E:\kinetics400_5per\train\arranging flowers\QzsA_1rZQ88.mp4
sanding floor_ytxUQZYAiL4.mp4,sanding floor,ytxUQZYAiL4.mp4,E:\kinetics400_5per\train\sanding floor\ytxUQZYAiL4.mp4
pole vault_iat6N7RFeFU.mp4,pole vault,iat6N7RFeFU.mp4,E:\kinetics400_5per\train\pole vault\iat6N7RFeFU.mp4
cheerleading_swXZd37K4zU.mp4,cheerleading,swXZd37K4zU.mp4,E:\kinetics400_5per\train\cheerleading\swXZd37K4zU.mp4
pull ups_-SOiww33KU8.mp4,pull ups,-SOiww33KU8.mp4,E:\kinetics400_5per\train\pull ups\-SOiww33KU8.mp4
dancing charleston_iF4EPTMD5f4.mp4,dancing charleston,iF4EPTMD5f4.mp4,E:\kinetics400_5per\train\dancing charleston\iF4EPTMD5f4.mp4
pushing car_ELib3WhRG-c.mp4,pushing car,ELib3WhRG-c.mp4,E:\kinetics400_5per\train\pushing car\ELib3WhRG-c.mp4
tasting food_bDEK1rsX2BA.mp4,tasting food,bDEK1rsX2BA.mp4,E:\kinetics400_5per\train\tasting food\bDEK1rsX2BA.mp4
presenting weather forecast_cLbSCzMjHsM.mp4,presenting weather forecast,cLbSCzMjHsM.mp4,E:\kinetics400_5per\train\presenting weather forecast\cLbSCzMjHsM.mp4
parasailing_6mYd8I_514s.mp4,parasailing,6mYd8I_514s.mp4,E:\kinetics400_5per\train\parasailing\6mYd8I_514s.mp4
blasting sand_8iXJ6WsV_vo.mp4,blasting sand,8iXJ6WsV_vo.mp4,E:\kinetics400_5per\train\blasting sand\8iXJ6WsV_vo.mp4
climbing a rope_ksJhB3x52Ac.mp4,climbing a rope,ksJhB3x52Ac.mp4,E:\kinetics400_5per\train\climbing a rope\ksJhB3x52Ac.mp4
driving tractor_gMstqIpqXMM.mp4,driving tractor,gMstqIpqXMM.mp4,E:\kinetics400_5per\train\driving tractor\gMstqIpqXMM.mp4
ripping paper_cRoKp1r2Jl4.mp4,ripping paper,cRoKp1r2Jl4.mp4,E:\kinetics400_5per\train\ripping paper\cRoKp1r2Jl4.mp4
answering questions_7scGpjeIzk8.mp4,answering questions,7scGpjeIzk8.mp4,E:\kinetics400_5per\train\answering questions\7scGpjeIzk8.mp4
swing dancing_b1YWPf9VZiI.mp4,swing dancing,b1YWPf9VZiI.mp4,E:\kinetics400_5per\train\swing dancing\b1YWPf9VZiI.mp4
golf driving_iln8HahoG38.mp4,golf driving,iln8HahoG38.mp4,E:\kinetics400_5per\train\golf driving\iln8HahoG38.mp4
playing poker_sXRbMpSu924.mp4,playing poker,sXRbMpSu924.mp4,E:\kinetics400_5per\train\playing poker\sXRbMpSu924.mp4
golf chipping_57L9fZHOX1o.mp4,golf chipping,57L9fZHOX1o.mp4,E:\kinetics400_5per\train\golf chipping\57L9fZHOX1o.mp4
writing_lQN1HOLiV80.mp4,writing,lQN1HOLiV80.mp4,E:\kinetics400_5per\train\writing\lQN1HOLiV80.mp4
snowboarding_9biVERdVGHs.mp4,snowboarding,9biVERdVGHs.mp4,E:\kinetics400_5per\train\snowboarding\9biVERdVGHs.mp4
parasailing_Wi5MV7gq44o.mp4,parasailing,Wi5MV7gq44o.mp4,E:\kinetics400_5per\train\parasailing\Wi5MV7gq44o.mp4
exercising arm_hp-iwhJ47wI.mp4,exercising arm,hp-iwhJ47wI.mp4,E:\kinetics400_5per\train\exercising arm\hp-iwhJ47wI.mp4
biking through snow_gBJtsMu3MlI.mp4,biking through snow,gBJtsMu3MlI.mp4,E:\kinetics400_5per\train\biking through snow\gBJtsMu3MlI.mp4
golf putting_RelQLUHKPSw.mp4,golf putting,RelQLUHKPSw.mp4,E:\kinetics400_5per\train\golf putting\RelQLUHKPSw.mp4
smoking_fJL77I_whDc.mp4,smoking,fJL77I_whDc.mp4,E:\kinetics400_5per\train\smoking\fJL77I_whDc.mp4
grinding meat_5rvOuIYg3yk.mp4,grinding meat,5rvOuIYg3yk.mp4,E:\kinetics400_5per\train\grinding meat\5rvOuIYg3yk.mp4
triple jump_gxH7T43rCNM.mp4,triple jump,gxH7T43rCNM.mp4,E:\kinetics400_5per\train\triple jump\gxH7T43rCNM.mp4
swinging legs_ZFpcwnQkWxc.mp4,swinging legs,ZFpcwnQkWxc.mp4,E:\kinetics400_5per\train\swinging legs\ZFpcwnQkWxc.mp4
peeling apples_tcnqiR9T_sw.mp4,peeling apples,tcnqiR9T_sw.mp4,E:\kinetics400_5per\train\peeling apples\tcnqiR9T_sw.mp4
playing bagpipes_6BElwB3q6ls.mp4,playing bagpipes,6BElwB3q6ls.mp4,E:\kinetics400_5per\train\playing bagpipes\6BElwB3q6ls.mp4
news anchoring_N9KHk0oZzIY.mp4,news anchoring,N9KHk0oZzIY.mp4,E:\kinetics400_5per\train\news anchoring\N9KHk0oZzIY.mp4
belly dancing_PzakNhyFo00.mp4,belly dancing,PzakNhyFo00.mp4,E:\kinetics400_5per\train\belly dancing\PzakNhyFo00.mp4
driving car_0z5IBF2JqJ4.mp4,driving car,0z5IBF2JqJ4.mp4,E:\kinetics400_5per\train\driving car\0z5IBF2JqJ4.mp4
laughing_1vGlHgc2v2I.mp4,laughing,1vGlHgc2v2I.mp4,E:\kinetics400_5per\train\laughing\1vGlHgc2v2I.mp4
snowkiting_heDftfeJ0Ek.mp4,snowkiting,heDftfeJ0Ek.mp4,E:\kinetics400_5per\train\snowkiting\heDftfeJ0Ek.mp4
tasting beer_JXnDzd18ESY.mp4,tasting beer,JXnDzd18ESY.mp4,E:\kinetics400_5per\train\tasting beer\JXnDzd18ESY.mp4
riding or walking with horse_z3aP-06QcZg.mp4,riding or walking with horse,z3aP-06QcZg.mp4,E:\kinetics400_5per\train\riding or walking with horse\z3aP-06QcZg.mp4
applying cream_MIeir8eca0g.mp4,applying cream,MIeir8eca0g.mp4,E:\kinetics400_5per\train\applying cream\MIeir8eca0g.mp4
arm wrestling_BwXTaoZRFC0.mp4,arm wrestling,BwXTaoZRFC0.mp4,E:\kinetics400_5per\train\arm wrestling\BwXTaoZRFC0.mp4
playing basketball_JUismpF88V0.mp4,playing basketball,JUismpF88V0.mp4,E:\kinetics400_5per\train\playing basketball\JUismpF88V0.mp4
archery_7AhEDr0QwBY.mp4,archery,7AhEDr0QwBY.mp4,E:\kinetics400_5per\train\archery\7AhEDr0QwBY.mp4
grinding meat_mGro-7a5NxM.mp4,grinding meat,mGro-7a5NxM.mp4,E:\kinetics400_5per\train\grinding meat\mGro-7a5NxM.mp4
swimming butterfly stroke_7WyR8V1QPAE.mp4,swimming butterfly stroke,7WyR8V1QPAE.mp4,E:\kinetics400_5per\train\swimming butterfly stroke\7WyR8V1QPAE.mp4
tying tie_jt16p1Oj1DM.mp4,tying tie,jt16p1Oj1DM.mp4,E:\kinetics400_5per\train\tying tie\jt16p1Oj1DM.mp4
playing trombone_Qn1U5PP_eRY.mp4,playing trombone,Qn1U5PP_eRY.mp4,E:\kinetics400_5per\train\playing trombone\Qn1U5PP_eRY.mp4
playing tennis_4Asy8Kvdsi0.mp4,playing tennis,4Asy8Kvdsi0.mp4,E:\kinetics400_5per\train\playing tennis\4Asy8Kvdsi0.mp4
trimming trees_UZEbnihmzDE.mp4,trimming trees,UZEbnihmzDE.mp4,E:\kinetics400_5per\train\trimming trees\UZEbnihmzDE.mp4
surfing crowd_qqlpAxaeZtg.mp4,surfing crowd,qqlpAxaeZtg.mp4,E:\kinetics400_5per\train\surfing crowd\qqlpAxaeZtg.mp4
filling eyebrows_NIUo_waBiqc.mp4,filling eyebrows,NIUo_waBiqc.mp4,E:\kinetics400_5per\train\filling eyebrows\NIUo_waBiqc.mp4
abseiling_FHOszybReO8.mp4,abseiling,FHOszybReO8.mp4,E:\kinetics400_5per\train\abseiling\FHOszybReO8.mp4
walking the dog_Q0VXRZWQvpY.mp4,walking the dog,Q0VXRZWQvpY.mp4,E:\kinetics400_5per\train\walking the dog\Q0VXRZWQvpY.mp4
waxing eyebrows__2zJFg19kHo.mp4,waxing eyebrows,_2zJFg19kHo.mp4,E:\kinetics400_5per\train\waxing eyebrows\_2zJFg19kHo.mp4
playing cricket_42emLT04o1E.mp4,playing cricket,42emLT04o1E.mp4,E:\kinetics400_5per\train\playing cricket\42emLT04o1E.mp4
climbing a rope_qnphgHJLVXo.mp4,climbing a rope,qnphgHJLVXo.mp4,E:\kinetics400_5per\train\climbing a rope\qnphgHJLVXo.mp4
spray painting_EhDCXb19PXk.mp4,spray painting,EhDCXb19PXk.mp4,E:\kinetics400_5per\train\spray painting\EhDCXb19PXk.mp4
